Codigos ;Municipios;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;TD;TDC;TH;THC;TL;TLC
5210604;Itaguaru ;2.89;95.02125076;4.978749241;57.31885571;42.68114429;44.4560451;19.33597828;5.429108373;2.693673001;2.944247233;25.12006682;27.18410888;4.782048924;0.662129851;67.29814236;0.055177488;116.225;1.016042781;16.4171123;82.45989305;83.10160428;16.89839572;81.76470588;15.77540107;2.459893048;87;13;1914.002655;5 - Hiperendêmica ;52.9817256;5 - Hiperendêmica ;19.01803544;4 - Muito Alta
5200134;Acreúna ;3.11;88.18414322;11.81585678;62.2044486;37.7955514;32.28442991;22.34806469;7.040691225;4.255940218;4.004903964;30.07180804;39.43981459;8.56057991;0.576951526;51.37827309;0.044380887;54.482;8.370935117;9.211140501;82.12229656;91.03780924;8.962190758;59.8568539;37.48249572;2.660650381;86.6;13.4;1000.520562;5 - Hiperendêmica ;41.91114837;5 - Hiperendêmica ;19.07972144;4 - Muito Alta
5207253;Doverlândia ;3.42;88.62433862;11.37566138;51.77745665;48.22254335;22.73121387;15.39017341;4.942196532;4.393063584;6.329479768;46.2283237;63.20401963;5.971021267;0.070109839;28.97873335;0.058424866;45.679;0.501043841;1.002087683;64.50939457;55.1565762;44.8434238;62.63048017;35.57411273;1.795407098;78.8;21.2;561.5194055;3 - Alta ;99.23856952;5 - Hiperendêmica ;19.12777353;4 - Muito Alta
5201504;Aporé ;2.98;91.28481581;8.805031447;63.39397742;36.60602258;28.96140571;28.02008158;8.064010041;4.643865704;3.451521808;26.82773768;43.78122535;6.284512227;0.210360242;49.75019721;0;106.555;0.237717908;27.49603803;72.10776545;66.08557845;33.91442155;66.71949287;27.33755943;5.942947702;88.3;11.7;1253.918495;5 - Hiperendêmica ;28.84754075;4 - Muito Alta ;19.34385639;4 - Muito Alta
5203302;Bela Vista de Goiás ;3.33;89.33859822;10.66140178;58.7322695;41.2677305;26.38677812;19.28191489;7.598784195;6.509625127;5.692755826;34.53014184;73.22228006;3.440916189;0.780843311;22.01978136;0.171785528;74.594;14.09162167;0.888346978;79.06288103;64.74481798;35.25518202;46.26371712;52.88277304;0.853509841;84.87;15.13;71.5637474;1 - Baixa;253.4498266;5 - Hiperendêmica ;19.474364;4 - Muito Alta
5222005;Vianópolis ;3.13;89.37619177;10.62380823;61.70727171;38.29272829;36.78631207;21.90812721;5.821089827;4.612237307;4.742421424;26.1205133;41.018489;6.949314632;1.243226012;50.78897035;0;30.796;1.203007519;16.46616541;81.85463659;80.30075188;19.69924812;68.24561404;18.64661654;13.10776942;92.8;7.2;486.7836965;3 - Alta ;39.95451332;4 - Muito Alta ;19.72799283;4 - Muito Alta
5200829;Amaralina ;3.15;88.84501481;11.15498519;48.85626494;51.14373506;32.3890785;14.94880546;2.116040956;1.092150171;0.819112628;48.63481229;23.73325568;5.416423995;0.495049505;70.2970297;0.029120559;21.79;0.824931256;33.45554537;61.77818515;38.58845096;61.41154904;34.28047663;47.84601283;17.87351054;85.6;14.4;300.5766164;3 - Alta ;17.07132018;3 - Alta;19.80613291;4 - Muito Alta
5207402;Edéia ;3.3;89.38513307;10.61486693;62.30750722;37.69249278;26.26323388;19.97112608;6.556785371;4.679980751;7.579403273;34.93743985;59.34657146;4.685513059;0.322801526;35.12667514;0.127164238;77.006;0.291828794;4.02075227;93.61219196;76.32944228;23.67055772;66.8612192;33.07392996;0.064850843;84.81;15.19;124.1575027;2 - Média;7.003536786;2 - Média;20.63131834;4 - Muito Alta
5216007;Panamá ;3.14;98.87514061;1.124859393;48.51007888;51.48992112;21.86678352;18.09815951;7.274320771;3.724802805;6.178790535;42.85714286;67.79538905;7.492795389;0;24.45965418;0.252161383;106.815;0.113122172;11.53846154;81.4479638;69.90950226;30.09049774;69.57013575;29.75113122;0.678733032;80.82;19.18;31.60556258;1 - Baixa;23.56029753;4 - Muito Alta ;20.63557573;4 - Muito Alta
5221577;Uirapuru ;3.67;90.64327485;9.356725146;48.86128364;51.13871636;24.47204969;16.563147;2.898550725;2.857142857;2.608695652;50.64182195;45.5142951;3.549129149;0;49.68780808;0.394347683;46.587;0.121654501;41.48418491;34.67153285;55.59610706;44.40389294;56.32603406;43.06569343;0.608272506;76.27;23.73;958.5126777;5 - Hiperendêmica ;8.353288411;2 - Média;20.75815157;4 - Muito Alta
5200506;Aloândia ;2.87;100;0;58.66295265;41.33704735;28.07799443;20.38997214;5.181058496;7.855153203;7.298050139;31.14206128;54.27631579;1.315789474;0;44.40789474;0;24.895;0;10.17639077;77.74762551;75.84803256;24.15196744;76.2550882;23.60922659;0.13568521;81.65;18.35;10.30131342;1 - Baixa;69.05710491;5 - Hiperendêmica ;20.7833733;4 - Muito Alta
5219308;Santa Helena de Goiás ;3.47;90.22801303;9.771986971;59.79363228;40.20636772;22.92307149;18.92646383;6.979045196;6.661012757;7.399554755;37.11085197;51.72673325;4.029526704;0.390794616;43.14951513;0.144738747;8.579;20.22040239;2.355676878;72.38904054;86.72530583;13.27469417;73.30906885;26.20564149;0.485289657;81.75;18.25;87.95461542;1 - Baixa;152.5748185;5 - Hiperendêmica ;21.23960247;4 - Muito Alta
5215009;Nova Veneza ;3.26;83.77455167;16.26814688;64.00862069;35.99137931;39.05172414;22.25574713;5.229885057;3.649425287;2.701149425;27.12643678;51.03948825;3.862713741;1.20556034;43.8676344;0.024603272;63.807;0.96969697;5.898989899;93.05050505;91.03030303;8.96969697;81.85858586;16.96969697;1.171717172;92;8;1056.672669;5 - Hiperendêmica ;29.69499003;4 - Muito Alta ;21.62536222;4 - Muito Alta
5209903;Iaciara ;3.63;81.69975186;18.30024814;53.39805825;46.60194175;40.6208919;13.58074628;3.357265649;2.60895945;2.06289817;37.76923855;21.56594512;8.079182425;1.311660095;69.04321236;0;82.211;0.529100529;11.22868901;84.7148736;73.51557907;26.48442093;76.13168724;8.142269253;15.7260435;82.4;17.6;896.7891069;4 - Muito Alta ;86.70634139;5 - Hiperendêmica ;22.02694243;4 - Muito Alta
5207600;Fazenda Nova ;2.78;92.0781893;7.9218107;53.94004667;46.05995333;43.08023694;16.56794112;4.667025669;4.020822115;1.83091007;29.83306408;54.57133818;9.553938627;0.711800063;35.11546979;0.047453338;55.436;2.232142857;32.5;64.15178571;63.34821429;36.65178571;59.41964286;37.67857143;2.901785714;86.3;13.7;1033.885461;5 - Hiperendêmica ;58.24404254;5 - Hiperendêmica ;22.06392233;4 - Muito Alta
5205703;Córrego do Ouro ;3.16;96.86192469;3.138075314;50.18240778;49.81759222;26.99635184;13.21443048;5.269558168;5.553303608;4.499391973;44.54803405;74.3020518;2.65724857;0;22.53615876;0.134544231;6.455;1.385927505;1.172707889;83.58208955;52.23880597;47.76119403;59.70149254;38.59275053;1.70575693;83.36;16.64;72.04034259;1 - Baixa;47.77594728;5 - Hiperendêmica ;22.33015129;4 - Muito Alta
5221858;Valparaíso de Goiás ;3.37;86.39510546;13.60489454;62.04226518;37.95773482;18.32945569;24.43375666;8.238691226;6.677211407;7.144367914;35.17559751;33.77900769;8.443247958;1.618264126;56.01284384;0.146636387;167.964;30.45552595;38.47988834;31.00621749;97.82007359;2.179926405;75.35338155;22.82451466;1.822103794;96.6;3.4;547.7539845;3 - Alta ;51.36909814;5 - Hiperendêmica ;22.4074572;4 - Muito Alta
5218508;Quirinópolis ;3.02;87.08808131;12.91191869;63.11198725;36.88801275;29.47800491;22.83222165;9.456941481;6.105695228;5.408981664;26.71545462;50.82137899;3.780657103;1.811661268;43.51920407;0.067098565;48.07;77.54108768;3.569161318;18.62171122;89.07385201;10.92614799;72.70931791;23.98250688;3.308175213;90.9;9.1;478.1559852;3 - Alta ;245.7884562;5 - Hiperendêmica ;22.63126132;4 - Muito Alta
5203203;Barro Alto ;3.43;84.32588916;15.63275434;63.06833651;36.93166349;30.70641078;24.49979584;9.500476385;5.526065061;3.11691847;26.66394447;39.6167967;9.499770537;1.124368977;49.75906379;0;83.717;0.914876691;5.926809865;92.52187749;82.61734288;17.38265712;79.07716786;12.96738266;7.955449483;88.6;11.4;2581.343666;5 - Hiperendêmica ;44.16440937;5 - Hiperendêmica ;22.74148616;4 - Muito Alta
5201108;Anápolis ;3.56;89.8765113;10.1234887;58.10958343;41.89041657;18.64317151;17.9215994;7.884838457;7.646446726;9.992408994;37.91153492;55.11498343;3.421212489;0.239165524;40.57483035;0.277695819;23.392;48.16656927;2.608706465;47.68536364;93.38000323;6.619996767;80.38745135;19.3850018;0.227546846;89.88;10.12;42.22537688;1 - Baixa;8.298755187;2 - Média;22.83105023;4 - Muito Alta
5209101;Goiatuba ;3.29;89.82540638;10.17459362;59.4271056;40.5728944;23.96517548;18.20513817;7.233083291;5.760037312;9.798282094;35.03439698;63.62993897;3.32155477;0.064246707;32.22936075;0.115644073;8.097;12.9217669;3.065460351;81.35178286;86.55667908;13.44332092;67.41883981;32.4215008;0.159659393;87.26;12.74;28.70254017;1 - Baixa;112.3660251;5 - Hiperendêmica ;23.02325349;4 - Muito Alta
5213400;Moiporá ;3.12;97.08141321;2.91858679;48.10583283;51.89416717;31.62958509;16.71677691;4.63018641;5.231509321;4.690318701;37.10162357;57.34058329;1.878398418;0;40.48442907;0;10.192;0.309597523;0.773993808;93.49845201;43.65325077;56.34674923;63.93188854;33.59133127;2.476780186;83.64;16.36;17.49373141;1 - Baixa;37.56317443;4 - Muito Alta ;23.29961361;4 - Muito Alta
5219308;Santa Helena de Goiás ;3.05;87.46926509;12.53984154;62.88950029;37.11049971;33.53381534;21.08900122;8.305073901;5.633757758;4.968328108;26.47642204;41.37212427;5.961227344;1.162631276;51.42449752;0.079519592;8.579;61.24168141;5.770364754;32.44882487;95.35001264;4.649987364;84.83699773;13.95838598;1.204616292;88.6;11.4;813.9640845;4 - Muito Alta ;123.8645747;5 - Hiperendêmica ;23.31784498;4 - Muito Alta
5212600;Mairipotaba ;2.77;87.9076087;12.0923913;54.08261287;45.91738713;30.30739673;18.78001921;5.475504323;4.658981748;4.610951008;36.21517771;63.98483572;4.591406908;1.769165965;29.35973041;0.294860994;15.556;2.476415094;0.943396226;96.22641509;75;25;66.74528302;22.75943396;10.49528302;89.3;10.7;928.1921034;5 - Hiperendêmica ;19.35546308;3 - Alta;23.37978117;4 - Muito Alta
5204805;Campo Alegre de Goiás ;3.35;94.4;5.6;62.66846361;37.33153639;20.70080863;21.72506739;8.84097035;6.253369272;7.385444743;35.09433962;67.44699647;2.451413428;1.104240283;28.1360424;0;99.78;0.224719101;0.449438202;90.71161049;61.87265918;38.12734082;59.47565543;36.40449438;4.119850187;88.35;11.65;15.44401544;1 - Baixa;35.25310423;4 - Muito Alta ;23.70417193;4 - Muito Alta
5208608;Goianésia ;3.55;92.49301676;7.50698324;56.87895848;43.12104152;24.9019805;16.65577561;7.409269126;6.647732985;5.567005127;38.81823665;52.90276648;3.17534581;0.014239219;43.46826688;0.06916192;42.602;31.82648068;1.686993354;61.99518002;90.44037099;9.559629008;67.01234207;32.3888118;0.598846126;84.02;15.98;158.4626184;2 - Média;42.10403205;5 - Hiperendêmica ;23.89105678;4 - Muito Alta
5216304;Paranaiguara ;2.93;88.19469669;11.7689793;60.67229039;39.32770961;33.89570552;21.71523517;7.924335378;5.802658487;4.089979549;26.57208589;49.12087912;4.879120879;0.32967033;45.56043956;0.098901099;61.522;89.46510111;0.848010437;9.425962166;91.8134377;8.186562296;91.45466406;7.110241357;1.435094586;87.3;12.7;1052.265616;5 - Hiperendêmica ;14.91503755;3 - Alta;24.13051461;4 - Muito Alta
5215504;Ouvidor ;3.32;90.34175334;9.658246657;53.27050998;46.72949002;24.3902439;16.96230599;7.954545455;6.541019956;4.794900222;39.38470067;61.01615547;1.123858581;0.070241161;37.32147038;0;108.801;1.168224299;0.3894081;92.75700935;74.29906542;25.70093458;74.2211838;24.6105919;1.168224299;88.61;11.39;7.185972981;1 - Baixa;94.08074057;5 - Hiperendêmica ;24.2668608;4 - Muito Alta
5208509;Goiandira ;2.95;89.79460847;10.26957638;56.60336171;43.39663829;30.77930583;22.26588081;8.950010915;6.701593539;4.191224623;27.13381358;61.671415;4.349477683;0.341880342;33.27635328;0.360873694;44.896;1.64305949;17.28045326;80.73654391;88.101983;11.898017;85.49575071;8.838526912;5.66572238;92.3;7.7;959.6811907;5 - Hiperendêmica ;14.8431267;3 - Alta;24.80774001;4 - Muito Alta
5208400;Goianápolis ;3.29;90.20486556;9.795134443;58.7329913;41.2670087;36.19228195;19.87508365;4.595137185;3.658264555;2.844077627;32.84630828;45.61944834;2.664796634;2.141187471;49.46236559;0.1028518;40.583;0.773993808;13.77708978;85.17027864;95.17027864;4.829721362;74.36532508;21.33126935;4.303405573;85.1;14.9;124.8929848;2 - Média;60.17373799;5 - Hiperendêmica ;24.85501243;5 - Hiperendêmica 
5206909;Davinópolis ;3.11;95.23121387;4.768786127;61.65626773;38.34373227;23.82302893;21.89449801;5.55870675;4.367555303;3.743618831;40.61259217;12.56519678;1.422475107;0;86.01232812;0;77.899;0;0;90.07518797;56.9924812;43.0075188;60.15037594;36.9924812;2.857142857;81.13;18.87;16.21709282;1 - Baixa;38.81865394;4 - Muito Alta ;25.83285112;5 - Hiperendêmica 
5203500;Bom Jesus de Goiás ;3.14;91.19373777;8.806262231;57.64976959;42.35023041;26.00806452;19.27419355;9.775345622;6.503456221;3.23156682;35.2016129;44.59883244;4.298740773;2.653543687;48.3330921;0.115790997;44.503;19.44402016;13.0746907;67.38964411;93.11134871;6.888651291;69.61967313;26.97418665;3.406140217;89.9;10.1;547.9492302;3 - Alta ;89.82292053;5 - Hiperendêmica ;25.8687266;5 - Hiperendêmica 
5212055;Jesúpolis ;3.07;88.29787234;11.70212766;51.40091696;48.59908304;46.89092762;14.37308869;4.587155963;3.312945973;1.681957187;29.20489297;27.34782609;2.434782609;0.304347826;69.91304348;0;90.817;1.886792453;2.830188679;95.01347709;79.64959569;20.35040431;73.58490566;25.47169811;0.943396226;85.9;14.1;319.0456374;3 - Alta ;65.25491517;5 - Hiperendêmica ;26.22705133;5 - Hiperendêmica 
5205307;Cavalcante ;4.12;93.36225597;6.637744035;40.39963942;59.60036058;23.64783654;12.40985577;3.200120192;3.034855769;2.554086539;55.15324519;20.29508197;24.59016393;0.196721311;54.1420765;0.284153005;16.009;0.948509485;5.374887082;29.99096658;36.99186992;63.00813008;47.2899729;44.30894309;8.401084011;55.98;44.02;4.548090371;1 - Baixa;30.4414003;4 - Muito Alta ;26.84487899;5 - Hiperendêmica 
5220603;Silvânia ;3.07;90.09918846;9.918845807;63.881089;36.118911;35.4657551;23.50140398;7.013795629;4.950555488;4.218044195;24.84434135;46.22033632;5.044790193;2.006391115;46.73372099;0;0.889;29.00032457;10.0292113;60.62966569;66.65043817;33.34956183;64.08633561;25.72216813;10.19149627;92.3;7.7;255.4306907;2 - Média;58.76016061;5 - Hiperendêmica ;27.23132541;5 - Hiperendêmica 
5204102;Cachoeira Alta ;3.19;91.97028652;8.029713477;58.42053858;41.57946142;24.15236501;21.22226873;8.860053021;5.204409097;6.083437979;34.491419;65.93800601;3.516076799;0.069396253;30.01387925;0;156.593;54.82423336;1.009723261;37.13537771;68.06282723;31.93717277;65.70680628;33.43305909;0.86013463;83.14;16.86;30.03042212;1 - Baixa;91.4103736;5 - Hiperendêmica ;27.33958499;5 - Hiperendêmica 
5215801;Palmelo ;3.08;94.25444596;5.745554036;61.36125654;38.63874346;32.67015707;19.16230366;6.335078534;6.64921466;7.277486911;27.90575916;67.34517107;2.944997835;0;28.93027285;0;60.214;0.283687943;12.90780142;85.95744681;91.91489362;8.085106383;89.78723404;9.929078014;0.283687943;82.4;17.6;0;1 - Baixa;15.91976439;3 - Alta;27.44930114;5 - Hiperendêmica 
5214051;Mundo Novo ;3.66;90.82251082;9.177489177;53.50261389;46.49738611;20.88125467;22.43465273;4.346527259;2.987303958;2.763256161;46.58700523;29.49823837;2.599927105;0.303729802;66.06730652;0;10.102;0.095465394;1.813842482;82.00477327;33.74701671;66.25298329;43.1026253;55.3221957;1.575178998;77.96;22.04;6.588049279;1 - Baixa;86.41548566;5 - Hiperendêmica ;27.7430989;5 - Hiperendêmica 
5208905;Goiás ;2.92;86.57842488;13.42157512;56.9606752;43.0393248;36.65831942;17.71934706;5.268039325;5.810610276;5.662214803;28.88146912;36.42172524;10.992033;2.013992801;49.93327132;0.643021798;179.578;28.26733262;20.929956;49.60161731;76.04947081;23.95052919;74.90783684;14.85313355;10.23902961;87.7;12.3;783.3996069;4 - Muito Alta ;233.601521;5 - Hiperendêmica ;27.8389978;5 - Hiperendêmica 
5200175;Água Fria de Goiás ;3.68;92.57781325;7.422186752;41.47374365;58.52625635;18.54884246;15.27385658;5.335968379;2.089215133;2.11744777;56.66290232;40.09845603;12.73215484;0.268516447;45.22264489;0;91.159;0.34965035;0.874125874;79.54545455;40.9965035;59.0034965;46.85314685;48.16433566;4.982517483;76.05;23.95;11.46184352;1 - Baixa;117.2264228;5 - Hiperendêmica ;28.0717514;5 - Hiperendêmica 
5212253;Lagoa Santa ;2.86;95.71045576;4.289544236;59.6700275;40.3299725;25.4812099;25.20623281;6.874427131;6.232813932;7.149404216;29.14757104;47.36842105;7.655502392;1.435406699;43.54066986;0;45.207;23.61111111;2.083333333;73.37962963;66.43518519;33.56481481;60.41666667;36.80555556;2.777777778;93.8;6.2;1185.361973;5 - Hiperendêmica ;20.12731077;4 - Muito Alta ;28.11094453;5 - Hiperendêmica 
5221304;Três Ranchos ;3.21;86.2911796;13.7088204;55.50774527;44.49225473;24.44061962;17.34079174;7.142857143;5.851979346;4.21686747;41.00688468;53.93853762;1.236312257;0;44.29530201;0;24.249;0.344827586;0;95.63218391;77.01149425;22.98850575;65.86206897;32.06896552;2.068965517;88;12;106.6019703;2 - Média;29.9550674;4 - Muito Alta ;28.11130049;5 - Hiperendêmica 
5203962;Buritinópolis ;4.31;94.30693069;5.693069307;53.50946372;46.49053628;21.68769716;6.624605678;1.813880126;2.405362776;1.06466877;66.32492114;19.77534732;15.9326042;0;63.58261898;0.11823825;22.104;0.128205128;0;57.56410256;42.17948718;57.82051282;72.43589744;20.8974359;6.666666667;67.25;32.75;22.08271554;1 - Baixa;83.3054635;5 - Hiperendêmica ;28.1247415;5 - Hiperendêmica 
5221858;Valparaíso de Goiás ;3.84;90.73880972;9.261190283;61.73641871;38.26358129;10.58354376;14.97288571;8.221219522;9.173324502;13.98490431;43.06274234;41.4681201;5.156236822;0.305726575;52.04625959;0.26988277;167.964;18.0725836;7.787870148;72.99091687;92.77015193;7.229848071;42.95955358;49.77801312;7.262433302;88.1;11.9;37.58849364;1 - Baixa;53.55838676;5 - Hiperendêmica ;28.49165195;5 - Hiperendêmica 
5212204;Jussara ;3.37;89.12454154;10.87545846;61.14250988;38.85749012;29.67487086;16.88240656;5.408690368;5.220297782;5.925250684;36.88240656;50.34940601;3.813517021;0.074872716;45.10831586;0.209643606;65.066;7.602739726;2.089041096;82.05479452;67.6369863;32.3630137;74.38356164;25.11986301;0.496575342;82.46;17.54;265.4806627;2 - Média;89.6104755;5 - Hiperendêmica ;29.91734882;5 - Hiperendêmica 
5206305;Cristianópolis ;3.22;90.20234292;9.797657082;60.53941909;39.46058091;24.60580913;21.36929461;7.34439834;6.680497925;6.970954357;33.02904564;71.95622435;1.778385773;0.273597811;25;0.307797538;90.706;0.664451827;3.765227021;94.68438538;78.95902547;21.04097453;75.96899225;22.36987818;1.661129568;88.9;11.1;67.2019241;1 - Baixa;34.8189415;4 - Muito Alta ;29.9550674;5 - Hiperendêmica 
5217708;Pontalina ;2.81;91.37134052;8.628659476;60.1002004;39.8997996;34.6760187;19.63927856;6.032064128;3.780895124;3.687374749;32.18436874;48.86396823;3.475264295;0.654167397;46.94819228;0.058407803;10.436;34.19663477;7.55526229;57.91817882;83.09138898;16.90861102;73.47410096;23.67205543;2.853843616;87;13;460.8556406;3 - Alta ;48.02209016;5 - Hiperendêmica ;30.09060247;5 - Hiperendêmica 
5221197;Terezópolis de Goiás ;3.76;93.20457797;6.795422031;62.97681376;37.02318624;25.13089005;21.91473448;4.7868362;4.387933184;5.410122164;38.36948392;38.65827267;9.049773756;1.062364745;50.04918355;0;93.863;0.224550898;1.047904192;90.56886228;78.51796407;21.48203593;61.00299401;38.69760479;0.299401198;78.2;21.8;132.7765697;2 - Média;174.4049022;5 - Hiperendêmica ;30.62190301;5 - Hiperendêmica 
5213806;Morrinhos ;3.18;93.83767535;6.162324649;59.15386882;40.84613118;23.87766463;19.29008808;7.37090278;6.575198926;8.255018173;34.63112741;61.78426602;2.360097324;0.043254934;35.41497702;0.029737767;31.337;15.20477963;14.4428089;68.08381678;86.25855052;13.74144948;82.42272058;17.17897653;0.398302883;86.66;13.34;71.61113737;1 - Baixa;49.38471708;5 - Hiperendêmica ;30.852136;5 - Hiperendêmica 
5218706;Rianápolis ;3.43;90.92284418;9.077155825;53.74684255;46.25315745;31.51838338;14.31378052;5.220319955;4.294134157;6.034240809;38.64720741;46.44821265;3.689275894;0;49.10632447;0;49.511;4.99194847;3.542673108;88.3252818;80.8373591;19.1626409;82.20611916;16.82769726;0.966183575;81.48;18.52;117.734381;2 - Média;30.92719738;4 - Muito Alta ;30.95323585;5 - Hiperendêmica 
5209200;Guapó ;3.08;88.81218757;11.16400857;58.24949698;41.75050302;35.52984574;23.99396378;6.145204561;4.015761234;2.766599597;27.54862508;36.569834;4.157126503;1.016027476;57.94934173;0.042930738;47.149;47.62327854;25.21101733;26.56597068;84.2070191;15.7929809;75.89960018;17.9697912;6.130608618;90.1;9.9;857.5233852;4 - Muito Alta ;33.49134378;4 - Muito Alta ;31.27309945;5 - Hiperendêmica 
5218003;Porangatu ;3.13;88.79317351;11.20682649;56.32982299;43.67017701;37.98734035;17.76271566;4.733363209;3.946336545;4.867801927;30.69684069;35.50230197;6.131507496;1.527564632;56.5836383;0.257348601;12.98;0.877192982;9.024680345;88.49985132;85.0877193;14.9122807;78.99197145;18.84478145;2.163247101;90.4;9.6;1010.31993;5 - Hiperendêmica ;12.36705417;3 - Alta;32.23726628;5 - Hiperendêmica 
5202809;Avelinópolis ;3.32;98.81266491;1.187335092;51.47058824;48.52941176;26.04364326;16.60341556;4.554079696;3.557874763;6.356736243;42.83681214;43.59792581;3.031511767;0;53.21100917;0;13.706;1.196808511;50;45.21276596;64.09574468;35.90425532;64.7606383;34.97340426;0.265957447;81.89;18.11;44.06062742;1 - Baixa;52.39083563;5 - Hiperendêmica ;32.49918752;5 - Hiperendêmica 
5215405;Ouro Verde de Goiás ;3.51;91.95668987;8.043310131;53.64201016;46.35798984;26.25635234;18.01242236;4.093732355;3.95256917;4.912478825;42.77244495;57.87058284;3.120697568;0;38.27443782;0.52776503;8.329;0;0.161681487;92.40097009;55.05254648;44.94745352;55.29506871;37.26758286;7.437348424;84.14;15.86;22.5061892;1 - Baixa;389.8077389;5 - Hiperendêmica ;32.50314874;5 - Hiperendêmica 
5205497;Cidade Ocidental ;3.52;85.45068793;14.54288286;62.91015668;37.08984332;24.67220521;23.75768527;8.261530664;5.101478658;4.907556359;33.29954384;34.17508719;10.10283466;1.420012519;54.15362604;0.146651167;150.492;43.90366915;11.85852982;44.12432228;93.41192788;6.588072122;88.37473206;9.469171605;2.156096331;95;5;797.4195064;4 - Muito Alta ;32.32509813;4 - Muito Alta ;32.94024639;5 - Hiperendêmica 
5214507;Nerópolis ;3.72;83.05951077;16.94048923;62.98276092;37.01723908;25.80515836;18.34825605;8.158492583;6.761993853;6.962448216;33.96365094;45.89837442;3.633329745;0;49.97308645;0;66.137;0.606918875;6.210803156;91.38175197;89.86445478;10.13554522;77.3214647;20.75662553;1.921909771;85.46;14.54;84.71649651;1 - Baixa;89.57285619;5 - Hiperendêmica ;33.03055326;5 - Hiperendêmica 
5219803;São Domingos ;3.38;85.85624379;14.14375621;39.03541824;60.96458176;32.6873385;10.00215332;2.519379845;2.174849268;1.2166236;51.39965547;25.95812633;10.80553584;0.780695529;62.42015614;0.0443577;52.907;1.335356601;4.855842185;73.41426404;56.08497724;43.91502276;60.81942337;8.13353566;31.04704097;79.1;20.9;69.14736687;1 - Baixa;81.07012566;5 - Hiperendêmica ;33.72984642;5 - Hiperendêmica 
5213707;Montes Claros de Goiás ;2.9;91.26173949;8.738260514;66.52737752;33.47262248;38.04927244;20.73188301;5.935744129;4.394179513;3.861115113;27.01339865;44.76023538;4.444722674;1.602604232;49.05471391;0.137723801;24.276;0.766143743;9.193724918;88.39839475;62.96971908;37.03028092;61.18205035;28.93104706;9.88690259;89.3;10.7;1499.576236;5 - Hiperendêmica ;9.743332777;2 - Média;34.56619426;5 - Hiperendêmica 
5201801;Aragoiânia ;3.1;86.01286174;13.98713826;63.02414231;36.97585769;30.74968234;25.90710151;6.437950021;3.656642666;3.458986305;29.78963716;43.47878063;4.004781829;0.358637179;52.15780036;0;102.253;0.445599703;1.670998886;97.54920163;87.82027479;12.17972521;56.03416264;42.29483847;1.670998886;90.6;9.4;678.2033645;4 - Muito Alta ;60.12725667;5 - Hiperendêmica ;35.26521174;5 - Hiperendêmica 
5209200;Guapó ;3.57;85.69360676;14.30639324;56.78603402;43.21396598;23.912265;20.71620412;6.356311549;5.872873769;5.246195165;37.8961504;52.75416161;3.086375652;0.135743374;43.23783668;0.007144388;47.149;0.905218317;2.209797657;92.73162939;62.35356763;37.64643237;69.59531416;29.81895634;0.585729499;82.86;17.14;243.7167965;2 - Média;45.7195108;5 - Hiperendêmica ;36.22313451;5 - Hiperendêmica 
5214606;Niquelândia ;3.7;91.44531966;8.554680344;52.26911989;47.73088011;24.11648473;13.79611934;4.674289787;5.623400603;6.002397071;45.78730848;35.01672154;4.065019573;0.158141705;59.800897;0.557384699;16.538;20.4298993;1.113477924;59.27575523;63.27459334;36.72540666;68.60960496;24.79666925;6.593725794;81.84;18.16;43.31395349;1 - Baixa;70.34929957;5 - Hiperendêmica ;37.68252473;5 - Hiperendêmica 
5213806;Morrinhos ;2.89;90.84721332;9.152786675;62.12752946;37.87247054;31.77674005;23.93818101;8.094285079;5.834445186;5.217367133;25.14176117;57.00916546;4.083453932;1.328991799;37.44814279;0.132657984;31.337;45.43027749;17.75201967;36.49455567;92.72216368;7.277836319;85.0509308;13.46680717;1.48226203;92.6;7.4;1063.443771;5 - Hiperendêmica ;38.08763784;4 - Muito Alta ;38.38771593;5 - Hiperendêmica 
5219357;Santa Isabel ;3.23;93.88111888;6.118881119;60.30252101;39.69747899;35.36134454;19.93277311;4.773109244;4.537815126;4.43697479;30.95798319;52.00445434;1.419821826;0.361915367;45.51781737;0;61.459;0.090909091;7;88.54545455;52.54545455;47.45454545;63.72727273;35.90909091;0.363636364;80.69;19.31;76.31888574;1 - Baixa;64.37491953;5 - Hiperendêmica ;41.2594271;5 - Hiperendêmica 
5218102;Portelândia ;3.1;85.64981949;14.44043321;56.07879347;43.92120653;30.33846154;24.46153846;7.723076923;3.415384615;3.353846153;30.64615385;48.55431102;6.433967179;0.182339151;44.82938265;0;67.668;1.45631068;0.485436893;97.89644013;81.63430421;18.36569579;68.2038835;28.39805825;3.398058252;87.6;12.4;873.0314684;4 - Muito Alta ;27.70722697;4 - Muito Alta ;41.8760469;5 - Hiperendêmica 
5210208;Iporá ;3.23;92.58216906;7.417830938;57.6644017;42.3355983;27.79761219;16.5419018;6.503128719;4.787131944;8.000307114;36.36991823;60.28753994;3.402555911;0.083067093;35.63578275;0.03514377;32.374;0.945945946;0.353430353;95.22869023;85.1975052;14.8024948;84.46985447;15.04158004;0.488565489;86.06;13.94;99.67101595;1 - Baixa;12.05032215;3 - Alta;42.02752803;5 - Hiperendêmica 
